A	B	Neither	A Not B	B Not A	Both	Log2 Odds Ratio	p-Value	q-Value	Tendency
KRAS	U2AF2	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
CDH2	ABL1	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
CSF3R	ABL1	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
KRAS	ABL1	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
NOTCH2	ABL1	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
CDH2	ZRSR2	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
CSF3R	ZRSR2	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
KRAS	ZRSR2	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
NOTCH2	ZRSR2	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
CDH2	BCOR	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
CSF3R	BCOR	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
KRAS	BCOR	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
NOTCH2	BCOR	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
SETBP1	BCOR	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
STAG2	BCOR	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
CDH2	MYC	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
CSF3R	MYC	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
KRAS	MYC	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
NOTCH2	MYC	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
SETBP1	MYC	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
STAG2	MYC	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
CDH2	NF1	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
CSF3R	NF1	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
KRAS	NF1	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
NOTCH2	NF1	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
SETBP1	NF1	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
STAG2	NF1	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
PTEN	NF1	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
CDH2	chr11qdel	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
CSF3R	chr11qdel	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
KRAS	chr11qdel	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
NOTCH2	chr11qdel	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
SETBP1	chr11qdel	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
STAG2	chr11qdel	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
PTEN	chr11qdel	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
JAK2	chr11qdel	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
BIRC3	chr11qdel	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
MYCN	chr11qdel	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
U2AF1	chr11qdel	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
RAD21	chr11qdel	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
CDKN2A	chr11qdel	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
POT1	chr11qdel	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
TBL1XR1	chr11qdel	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
CDH2	chr7loss	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
CSF3R	chr7loss	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
KRAS	chr7loss	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
NOTCH2	chr7loss	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
SETBP1	chr7loss	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
STAG2	chr7loss	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
PTEN	chr7loss	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
JAK2	chr7loss	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
BIRC3	chr7loss	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
MYCN	chr7loss	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
U2AF1	chr7loss	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
RAD21	chr7loss	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
CDKN2A	chr7loss	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
POT1	chr7loss	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
TBL1XR1	chr7loss	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
chr5qdel	chr7loss	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
CDH2	chr13gain	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
CSF3R	chr13gain	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
KRAS	chr13gain	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
NOTCH2	chr13gain	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
SETBP1	chr13gain	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
STAG2	chr13gain	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
PTEN	chr13gain	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
JAK2	chr13gain	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
BIRC3	chr13gain	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
MYCN	chr13gain	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
U2AF1	chr13gain	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
RAD21	chr13gain	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
CDKN2A	chr13gain	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
POT1	chr13gain	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
TBL1XR1	chr13gain	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
chr5qdel	chr13gain	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
CDH2	chr21gain	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
CSF3R	chr21gain	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
KRAS	chr21gain	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
NOTCH2	chr21gain	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
SETBP1	chr21gain	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
STAG2	chr21gain	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
PTEN	chr21gain	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
JAK2	chr21gain	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
BIRC3	chr21gain	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
MYCN	chr21gain	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
U2AF1	chr21gain	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
RAD21	chr21gain	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
CDKN2A	chr21gain	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
POT1	chr21gain	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
TBL1XR1	chr21gain	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
chr5qdel	chr21gain	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
chr22gain	chr21gain	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
CDH2	chr17loss	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
CSF3R	chr17loss	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
KRAS	chr17loss	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
NOTCH2	chr17loss	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
SETBP1	chr17loss	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
STAG2	chr17loss	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
PTEN	chr17loss	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
JAK2	chr17loss	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
BIRC3	chr17loss	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
MYCN	chr17loss	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
U2AF1	chr17loss	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
RAD21	chr17loss	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
CDKN2A	chr17loss	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
POT1	chr17loss	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
TBL1XR1	chr17loss	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
chr5qdel	chr17loss	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
chr22gain	chr17loss	73	1	2	0	<-3	1.000	1.000	Mutual exclusivity
ASXL1	SF3B1	62	11	3	0	<-3	1.000	1.000	Mutual exclusivity
ASXL1	PHF6	62	11	3	0	<-3	1.000	1.000	Mutual exclusivity
ASXL1	ATM	62	11	3	0	<-3	1.000	1.000	Mutual exclusivity
ASXL1	RUNX1	62	11	3	0	<-3	1.000	1.000	Mutual exclusivity
ASXL1	KIT	62	11	3	0	<-3	1.000	1.000	Mutual exclusivity
ASXL1	t(8;21)	62	11	3	0	<-3	1.000	1.000	Mutual exclusivity
ASXL1	chr8gain	62	11	3	0	<-3	1.000	1.000	Mutual exclusivity
ASXL1	inv(16)	62	11	3	0	<-3	1.000	1.000	Mutual exclusivity
