"geneA"	"geneB"	"genePair"	"beta"	"loCI"	"hiCI"	"pvalue"
"KIT"	"TP53"	"KIT_TP53"	0.236388778056995	-4.70090223177253	2.71460724645902	0.882653341529144
"PHF6"	"TP53"	"PHF6_TP53"	0.236388778056995	-4.70090223177253	2.71460724645902	0.882653341529144
"RUNX1"	"TP53"	"RUNX1_TP53"	0.236388778056995	-4.70090223177252	2.71460724645902	0.882653341529144
"SF3B1"	"TP53"	"SF3B1_TP53"	0.236388778056995	-4.70090223177253	2.71460724645902	0.882653341529144
"t.8.21."	"TP53"	"t.8.21._TP53"	0.236388778056995	-4.70090223177252	2.71460724645902	0.882653341529144
"ASXL1"	"DNMT3A"	"ASXL1_DNMT3A"	-0.0900157551883663	-1.57092493862139	1.20258265958037	0.895542816341044
"IDH2"	"MYC"	"IDH2_MYC"	0.205852054204149	-4.74793070880654	2.80749508213648	0.89878176056989
"IDH2"	"NF1"	"IDH2_NF1"	0.205852054204149	-4.74793070880654	2.80749508213648	0.89878176056989
"IDH2"	"U2AF2"	"IDH2_U2AF2"	0.205852054204149	-4.74793070880653	2.80749508213649	0.89878176056989
"IDH2"	"ZRSR2"	"IDH2_ZRSR2"	0.205852054204149	-4.74793070880653	2.80749508213648	0.89878176056989
"ABL1"	"IDH2"	"ABL1_IDH2"	0.205852054204149	-4.74793070880646	2.80749508213649	0.898781760569901
"BCOR"	"IDH2"	"BCOR_IDH2"	0.205852054204149	-4.74793070880646	2.80749508213649	0.898781760569901
"chr11qdel"	"IDH2"	"chr11qdel_IDH2"	0.205852054204149	-4.74793070880646	2.8074950821365	0.898781760569901
"chr13gain"	"IDH2"	"chr13gain_IDH2"	0.205852054204149	-4.74793070880646	2.8074950821365	0.898781760569901
"chr17loss"	"IDH2"	"chr17loss_IDH2"	0.205852054204149	-4.74793070880646	2.8074950821365	0.898781760569901
"chr21gain"	"IDH2"	"chr21gain_IDH2"	0.205852054204149	-4.74793070880646	2.8074950821365	0.898781760569901
"chr7loss"	"IDH2"	"chr7loss_IDH2"	0.205852054204149	-4.74793070880646	2.8074950821365	0.898781760569901
"ETV6"	"WT1"	"ETV6_WT1"	-0.170625517022509	-5.0897713925625	2.2066504287477	0.909685880935794
"IDH1"	"WT1"	"IDH1_WT1"	-0.170625517022509	-5.08977139256251	2.2066504287477	0.909685880935794
"NOTCH1"	"WT1"	"NOTCH1_WT1"	-0.170625517022509	-5.08977139256249	2.20665042874769	0.909685880935794
"NRAS"	"WT1"	"NRAS_WT1"	-0.170625517022509	-5.0897713925625	2.20665042874769	0.909685880935794
"CBL"	"IDH2"	"CBL_IDH2"	-0.146245500320132	-5.07461494603806	2.29375198415712	0.923490262267007
"ATM"	"IDH2"	"ATM_IDH2"	-0.146245500320132	-5.07461494603804	2.29375198415712	0.923490262267096
"IDH2"	"inv.16."	"IDH2_inv.16."	-0.146245500317306	-5.07461494603798	2.29375198415714	0.92349026226711
"IDH2"	"SF3B1"	"IDH2_SF3B1"	-0.146245500317306	-5.07461494603797	2.29375198415714	0.92349026226711
"IDH2"	"t.8.21."	"IDH2_t.8.21."	-0.146245500317306	-5.07461494603798	2.29375198415714	0.92349026226711
"DNMT3A"	"IDH2"	"DNMT3A_IDH2"	0.0568873744020514	-1.43867506225389	1.38048774632114	0.935345960241139
"FLT3"	"TET2"	"FLT3_TET2"	-0.0390293439063419	-1.14820201079569	1.04269597777207	0.943618326663701
"CBL"	"NPM1"	"CBL_NPM1"	0.0727593542823014	-2.35613177676041	2.14219921143821	0.945473105536852
"chr8gain"	"NPM1"	"chr8gain_NPM1"	0.0727593542823014	-2.35613177676042	2.14219921143821	0.945473105536852
"KIT"	"NPM1"	"KIT_NPM1"	0.0727593542823014	-2.35613177676042	2.14219921143821	0.945473105536852
"ABL1"	"ASXL1"	"ABL1_ASXL1"	0.0992549580953415	-4.85259641113337	2.69386107798006	0.950479413202565
"ASXL1"	"BCOR"	"ASXL1_BCOR"	0.099254958095341	-4.85259641113343	2.69386107798006	0.950479413202588
"ASXL1"	"chr11qdel"	"ASXL1_chr11qdel"	0.099254958095341	-4.85259641113344	2.69386107798006	0.950479413202588
"ASXL1"	"chr13gain"	"ASXL1_chr13gain"	0.099254958095341	-4.85259641113346	2.69386107798006	0.950479413202588
"ASXL1"	"chr17loss"	"ASXL1_chr17loss"	0.099254958095341	-4.85259641113343	2.69386107798006	0.950479413202588
"ASXL1"	"chr7loss"	"ASXL1_chr7loss"	0.099254958095341	-4.85259641113345	2.69386107798006	0.950479413202588
"ASXL1"	"MYC"	"ASXL1_MYC"	0.099254958095341	-4.85259641113343	2.69386107798006	0.950479413202588
"ASXL1"	"NF1"	"ASXL1_NF1"	0.099254958095341	-4.85259641113344	2.69386107798006	0.950479413202588
"ASXL1"	"U2AF2"	"ASXL1_U2AF2"	0.099254958095341	-4.85259641113346	2.69386107798006	0.950479413202588
"ATM"	"WT1"	"ATM_WT1"	0.0960738300894302	-4.83754122519696	2.55836260993571	0.951265831181203
"chr8gain"	"WT1"	"chr8gain_WT1"	0.0960738300894302	-4.83754122519695	2.55836260993571	0.951265831181203
"inv.16."	"WT1"	"inv.16._WT1"	0.0960738300894302	-4.83754122519697	2.55836260993571	0.951265831181203
"KIT"	"WT1"	"KIT_WT1"	0.0960738300894302	-4.83754122519697	2.55836260993571	0.951265831181203
"PHF6"	"WT1"	"PHF6_WT1"	0.0960738300894302	-4.83754122519697	2.55836260993571	0.951265831181203
"RUNX1"	"WT1"	"RUNX1_WT1"	0.0960738300894302	-4.83754122519697	2.55836260993571	0.951265831181203
"t.8.21."	"WT1"	"t.8.21._WT1"	0.0960738300894302	-4.83754122519697	2.55836260993571	0.951265831181203
"DNMT3A"	"EZH2"	"DNMT3A_EZH2"	-0.0388398333162623	-2.41378951606988	1.83367603312257	0.969203430596496
"DNMT3A"	"NOTCH1"	"DNMT3A_NOTCH1"	-0.0388398333162623	-2.41378951606988	1.83367603312258	0.969203430596496
"DNMT3A"	"NRAS"	"DNMT3A_NRAS"	-0.0388398333162627	-2.41378951606989	1.83367603312258	0.969203430596496
"NOTCH1"	"TP53"	"NOTCH1_TP53"	-0.0300774552340375	-4.95289792196888	2.36440602886554	0.98436038130208
"NRAS"	"TP53"	"NRAS_TP53"	-0.0300774552340375	-4.95289792196889	2.36440602886554	0.98436038130208
