"A"	"B"	"Neither"	"A.Not.B"	"B.Not.A"	"Both"	"or"	"pval"	"logor"	"nlp"	"adjp"
"MYC"	"NRAS"	115	2	2	0	0	1	-Inf	0	1
"CDKN2A"	"IDH1"	115	2	2	0	0	1	-Inf	0	1
"CDKN2A"	"JAK2"	115	2	2	0	0	1	-Inf	0	1
"CBL"	"CDKN2A"	115	2	2	0	0	1	-Inf	0	1
"CDKN2A"	"MYCN"	115	2	2	0	0	1	-Inf	0	1
"CDKN2A"	"NPM1"	115	2	2	0	0	1	-Inf	0	1
"CDKN2A"	"ZRSR2"	115	2	2	0	0	1	-Inf	0	1
"CDKN2A"	"MYC"	115	2	2	0	0	1	-Inf	0	1
"CDKN2A"	"NRAS"	115	2	2	0	0	1	-Inf	0	1
"IDH1"	"U2AF1"	115	2	2	0	0	1	-Inf	0	1
"JAK2"	"U2AF1"	115	2	2	0	0	1	-Inf	0	1
"CBL"	"U2AF1"	115	2	2	0	0	1	-Inf	0	1
"NPM1"	"U2AF1"	115	2	2	0	0	1	-Inf	0	1
"MYC"	"U2AF1"	115	2	2	0	0	1	-Inf	0	1
"NRAS"	"U2AF1"	115	2	2	0	0	1	-Inf	0	1
"CDKN2A"	"U2AF1"	115	2	2	0	0	1	-Inf	0	1
"IDH1"	"NF1"	115	2	2	0	0	1	-Inf	0	1
"JAK2"	"NF1"	115	2	2	0	0	1	-Inf	0	1
"CBL"	"NF1"	115	2	2	0	0	1	-Inf	0	1
"MYCN"	"NF1"	115	2	2	0	0	1	-Inf	0	1
"NF1"	"NPM1"	115	2	2	0	0	1	-Inf	0	1
"NF1"	"ZRSR2"	115	2	2	0	0	1	-Inf	0	1
"MYC"	"NF1"	115	2	2	0	0	1	-Inf	0	1
"NF1"	"NRAS"	115	2	2	0	0	1	-Inf	0	1
"CDKN2A"	"NF1"	115	2	2	0	0	1	-Inf	0	1
"NF1"	"U2AF1"	115	2	2	0	0	1	-Inf	0	1
"chr8gain"	"IDH1"	115	2	2	0	0	1	-Inf	0	1
"chr8gain"	"JAK2"	115	2	2	0	0	1	-Inf	0	1
"chr8gain"	"MYCN"	115	2	2	0	0	1	-Inf	0	1
"chr8gain"	"NPM1"	115	2	2	0	0	1	-Inf	0	1
"chr8gain"	"ZRSR2"	115	2	2	0	0	1	-Inf	0	1
"chr8gain"	"MYC"	115	2	2	0	0	1	-Inf	0	1
"chr8gain"	"NRAS"	115	2	2	0	0	1	-Inf	0	1
"CDKN2A"	"chr8gain"	115	2	2	0	0	1	-Inf	0	1
"chr8gain"	"U2AF1"	115	2	2	0	0	1	-Inf	0	1
"chr8gain"	"NF1"	115	2	2	0	0	1	-Inf	0	1
"BCOR"	"STAG2"	113	3	3	0	0	1	-Inf	0	1
"CSF1R"	"STAG2"	113	3	3	0	0	1	-Inf	0	1
"BCOR"	"CSF1R"	113	3	3	0	0	1	-Inf	0	1
"BCORL1"	"STAG2"	113	3	3	0	0	1	-Inf	0	1
"BCOR"	"BCORL1"	113	3	3	0	0	1	-Inf	0	1
"BCORL1"	"CSF1R"	113	3	3	0	0	1	-Inf	0	1
"ATM"	"IDH2"	102	4	13	0	0	1	-Inf	0	1
"NPM1"	"SRSF2"	108	2	9	0	0	1	-Inf	0	1
"SRSF2"	"ZRSR2"	108	9	2	0	0	1	-Inf	0	1
"MYC"	"SRSF2"	108	2	9	0	0	1	-Inf	0	1
"NRAS"	"SRSF2"	108	2	9	0	0	1	-Inf	0	1
"FLT3"	"NRAS"	108	9	2	0	0	1	-Inf	0	1
"CDKN2A"	"SRSF2"	108	2	9	0	0	1	-Inf	0	1
"SRSF2"	"U2AF1"	108	9	2	0	0	1	-Inf	0	1
"NF1"	"SRSF2"	108	2	9	0	0	1	-Inf	0	1
"FLT3"	"NF1"	108	9	2	0	0	1	-Inf	0	1
"chr8gain"	"SRSF2"	108	2	9	0	0	1	-Inf	0	1
"chr8gain"	"FLT3"	108	2	9	0	0	1	-Inf	0	1
"CDH2"	"TET2"	96	1	22	0	0	1	-Inf	0	1
"BIRC3"	"TET2"	96	1	22	0	0	1	-Inf	0	1
"MYD88"	"TET2"	96	1	22	0	0	1	-Inf	0	1
"SETBP1"	"TET2"	96	1	22	0	0	1	-Inf	0	1
"NOTCH1"	"TET2"	96	1	22	0	0	1	-Inf	0	1
"RAD21"	"TET2"	96	1	22	0	0	1	-Inf	0	1
"ABL1"	"TET2"	96	1	22	0	0	1	-Inf	0	1
"EZH2"	"TET2"	96	1	22	0	0	1	-Inf	0	1
"PHF6"	"TET2"	96	1	22	0	0	1	-Inf	0	1
"MAP2K1"	"TET2"	96	1	22	0	0	1	-Inf	0	1
"TET2"	"WT1"	96	22	1	0	0	1	-Inf	0	1
"PRPF40B"	"TET2"	96	1	22	0	0	1	-Inf	0	1
"MPL"	"TET2"	96	1	22	0	0	1	-Inf	0	1
"KRAS"	"TET2"	96	1	22	0	0	1	-Inf	0	1
"FBXW7"	"TET2"	96	1	22	0	0	1	-Inf	0	1
"IL7R"	"TET2"	96	1	22	0	0	1	-Inf	0	1
"SF1"	"TET2"	96	1	22	0	0	1	-Inf	0	1
"chr17loss"	"TET2"	96	1	22	0	0	1	-Inf	0	1
"inv(16)"	"TET2"	96	1	22	0	0	1	-Inf	0	1
"t(11;19)"	"TET2"	96	1	22	0	0	1	-Inf	0	1
"t(8;21)"	"TET2"	96	1	22	0	0	1	-Inf	0	1
"chr5qdel"	"TET2"	96	1	22	0	0	1	-Inf	0	1
"ATM"	"DNMT3A"	86	3	29	1	0.988599189444585	1	-0.0114662980119155	0	1
"DNMT3A"	"RUNX1"	86	29	3	1	0.988599189444612	1	-0.0114662980118882	0	1
"ATM"	"TET2"	93	4	22	0	0	1	-Inf	0	1
"CDH2"	"DNMT3A"	88	1	30	0	0	1	-Inf	0	1
"DNMT3A"	"SF3B1"	88	30	1	0	0	1	-Inf	0	1
"BIRC3"	"DNMT3A"	88	1	30	0	0	1	-Inf	0	1
"DNMT3A"	"MYD88"	88	30	1	0	0	1	-Inf	0	1
"DNMT3A"	"SETBP1"	88	30	1	0	0	1	-Inf	0	1
"DNMT3A"	"NOTCH1"	88	30	1	0	0	1	-Inf	0	1
"DNMT3A"	"RAD21"	88	30	1	0	0	1	-Inf	0	1
"ABL1"	"DNMT3A"	88	1	30	0	0	1	-Inf	0	1
"DNMT3A"	"EZH2"	88	30	1	0	0	1	-Inf	0	1
"DNMT3A"	"PHF6"	88	30	1	0	0	1	-Inf	0	1
"DNMT3A"	"MAP2K1"	88	30	1	0	0	1	-Inf	0	1
"DNMT3A"	"WT1"	88	30	1	0	0	1	-Inf	0	1
"DNMT3A"	"PRPF40B"	88	30	1	0	0	1	-Inf	0	1
"DNMT3A"	"MPL"	88	30	1	0	0	1	-Inf	0	1
"DNMT3A"	"SMC1A"	88	30	1	0	0	1	-Inf	0	1
"DNMT3A"	"KRAS"	88	30	1	0	0	1	-Inf	0	1
"DNMT3A"	"IL7R"	88	30	1	0	0	1	-Inf	0	1
"DNMT3A"	"SF1"	88	30	1	0	0	1	-Inf	0	1
"chr17loss"	"DNMT3A"	88	1	30	0	0	1	-Inf	0	1
"DNMT3A"	"inv(16)"	88	30	1	0	0	1	-Inf	0	1
"DNMT3A"	"t(11;19)"	88	30	1	0	0	1	-Inf	0	1
"DNMT3A"	"t(8;21)"	88	30	1	0	0	1	-Inf	0	1
"chr5qdel"	"DNMT3A"	88	1	30	0	0	1	-Inf	0	1
"ATM"	"RUNX1"	111	4	4	0	0	1	-Inf	0	1
"ATM"	"STAG2"	112	4	3	0	0	1	-Inf	0	1
"RUNX1"	"STAG2"	112	4	3	0	0	1	-Inf	0	1
"ATM"	"BCOR"	112	4	3	0	0	1	-Inf	0	1
"BCOR"	"RUNX1"	112	3	4	0	0	1	-Inf	0	1
"ATM"	"CSF1R"	112	4	3	0	0	1	-Inf	0	1
"CSF1R"	"RUNX1"	112	3	4	0	0	1	-Inf	0	1
"ATM"	"BCORL1"	112	4	3	0	0	1	-Inf	0	1
"BCORL1"	"RUNX1"	112	3	4	0	0	1	-Inf	0	1
"ATM"	"SRSF2"	106	4	9	0	0	1	-Inf	0	1
"FLT3"	"RUNX1"	106	9	4	0	0	1	-Inf	0	1
"ATM"	"CDH2"	114	4	1	0	0	1	-Inf	0	1
"CDH2"	"RUNX1"	114	1	4	0	0	1	-Inf	0	1
"ATM"	"SF3B1"	114	4	1	0	0	1	-Inf	0	1
"RUNX1"	"SF3B1"	114	4	1	0	0	1	-Inf	0	1
"ATM"	"BIRC3"	114	4	1	0	0	1	-Inf	0	1
"ATM"	"MYD88"	114	4	1	0	0	1	-Inf	0	1
"ATM"	"SETBP1"	114	4	1	0	0	1	-Inf	0	1
"RUNX1"	"SETBP1"	114	4	1	0	0	1	-Inf	0	1
"ATM"	"NOTCH1"	114	4	1	0	0	1	-Inf	0	1
"NOTCH1"	"RUNX1"	114	1	4	0	0	1	-Inf	0	1
"ATM"	"RAD21"	114	4	1	0	0	1	-Inf	0	1
"RAD21"	"RUNX1"	114	1	4	0	0	1	-Inf	0	1
"ABL1"	"ATM"	114	1	4	0	0	1	-Inf	0	1
"ABL1"	"RUNX1"	114	1	4	0	0	1	-Inf	0	1
"ATM"	"EZH2"	114	4	1	0	0	1	-Inf	0	1
"EZH2"	"RUNX1"	114	1	4	0	0	1	-Inf	0	1
"ATM"	"PHF6"	114	4	1	0	0	1	-Inf	0	1
"PHF6"	"RUNX1"	114	1	4	0	0	1	-Inf	0	1
"ATM"	"MAP2K1"	114	4	1	0	0	1	-Inf	0	1
"MAP2K1"	"RUNX1"	114	1	4	0	0	1	-Inf	0	1
"ATM"	"WT1"	114	4	1	0	0	1	-Inf	0	1
"RUNX1"	"WT1"	114	4	1	0	0	1	-Inf	0	1
"ATM"	"BRINP3"	114	4	1	0	0	1	-Inf	0	1
"BRINP3"	"RUNX1"	114	1	4	0	0	1	-Inf	0	1
"ATM"	"PRPF40B"	114	4	1	0	0	1	-Inf	0	1
"PRPF40B"	"RUNX1"	114	1	4	0	0	1	-Inf	0	1
"ATM"	"MPL"	114	4	1	0	0	1	-Inf	0	1
"MPL"	"RUNX1"	114	1	4	0	0	1	-Inf	0	1
"ATM"	"SMC1A"	114	4	1	0	0	1	-Inf	0	1
"RUNX1"	"SMC1A"	114	4	1	0	0	1	-Inf	0	1
"ATM"	"KRAS"	114	4	1	0	0	1	-Inf	0	1
"KRAS"	"RUNX1"	114	1	4	0	0	1	-Inf	0	1
"ATM"	"FBXW7"	114	4	1	0	0	1	-Inf	0	1
"FBXW7"	"RUNX1"	114	1	4	0	0	1	-Inf	0	1
"ATM"	"IL7R"	114	4	1	0	0	1	-Inf	0	1
"IL7R"	"RUNX1"	114	1	4	0	0	1	-Inf	0	1
"ATM"	"SF1"	114	4	1	0	0	1	-Inf	0	1
"RUNX1"	"SF1"	114	4	1	0	0	1	-Inf	0	1
"ATM"	"chr17loss"	114	4	1	0	0	1	-Inf	0	1
"chr17loss"	"RUNX1"	114	1	4	0	0	1	-Inf	0	1
"ATM"	"inv(16)"	114	4	1	0	0	1	-Inf	0	1
"inv(16)"	"RUNX1"	114	1	4	0	0	1	-Inf	0	1
"ATM"	"t(11;19)"	114	4	1	0	0	1	-Inf	0	1
